asset,date,price_usd,tx_volume_usd
btc,2021-08-04,39747.50390625,1008496035983763.1
btc,2021-08-05,40869.5546875,1437996549330665.2
btc,2021-08-06,42816.5,1636724211339059.0
btc,2021-08-07,44555.80078125,1783607118656078.8
btc,2021-08-08,43798.1171875,1589988364939025.5
btc,2021-08-09,46365.40234375,1795921159521502.2
btc,2021-08-10,45585.03125,1529196347995555.0
btc,2021-08-11,45593.63671875,1564760347767550.2
btc,2021-08-12,44428.2890625,1498282774291673.0
btc,2021-08-13,47793.3203125,1517163564230560.5
btc,2021-08-14,47096.9453125,1469959453283928.0
btc,2021-08-15,47047.00390625,1457937649059581.0
btc,2021-08-16,46004.484375,1507883307866048.0
btc,2021-08-17,44695.359375,1495120672990434.5
btc,2021-08-18,44801.1875,1442334944281151.5
btc,2021-08-19,46717.578125,1738095366415430.8
btc,2021-08-20,49339.17578125,1712408234030772.2
btc,2021-08-21,48905.4921875,1984839441314099.5
btc,2021-08-22,49321.65234375,1251338427215557.2
btc,2021-08-23,49546.1484375,1699683283717985.5
btc,2021-08-24,47706.1171875,1686944064281776.8
btc,2021-08-25,48960.7890625,1598391052632252.5
btc,2021-08-26,46942.21875,1533440315628774.0
btc,2021-08-27,49058.66796875,1693067467541671.5
btc,2021-08-28,48902.40234375,1397048886713554.8
btc,2021-08-29,48829.83203125,1264187272567011.2
btc,2021-08-30,47054.984375,1498560417528395.5
btc,2021-08-31,47166.6875,1638116198522738.0
btc,2021-09-01,48847.02734375,1911843299276819.8
btc,2021-09-02,49327.72265625,1948843135379254.5
btc,2021-09-03,50025.375,2161405337757832.0
btc,2021-09-04,49944.625,1871491414923407.2
btc,2021-09-05,51753.41015625,1569301904572416.0
btc,2021-09-06,52633.53515625,2046607929958702.5
btc,2021-09-07,46811.12890625,3052556509805169.0
btc,2021-09-08,46091.390625,2258835924491630.0
btc,2021-09-09,46391.421875,1794079546517260.2
btc,2021-09-10,44883.91015625,1757414537737671.0
btc,2021-09-11,45201.45703125,1559442820412071.8
btc,2021-09-12,46063.26953125,1284335167221108.2
btc,2021-09-13,44963.07421875,1842134599222614.8
btc,2021-09-14,47092.4921875,1820226207531455.5
btc,2021-09-15,48176.34765625,1468631699871740.5
btc,2021-09-16,47783.359375,1517804663740449.8
btc,2021-09-17,47267.51953125,1357887768922851.0
btc,2021-09-18,48278.36328125,1379584667904127.8
btc,2021-09-19,47260.21875,1274500471533809.2
btc,2021-09-20,42843.80078125,1881264679021286.5
btc,2021-09-21,40693.67578125,1981826370234520.0
btc,2021-09-22,43574.5078125,1661919058506305.5
btc,2021-09-23,44895.09765625,1537390616731767.0
btc,2021-09-24,42839.75,1835226860551331.5
btc,2021-09-25,42716.59375,1350045866753835.0
btc,2021-09-26,43208.5390625,1324826611818042.0
btc,2021-09-27,42235.73046875,1308464157249966.8
btc,2021-09-28,41034.54296875,1239856276297201.8
btc,2021-09-29,41564.36328125,1271967604354979.2
btc,2021-09-30,43790.89453125,1363722108703409.5
btc,2021-10-01,48116.94140625,2061841810221313.8
btc,2021-10-02,47711.48828125,1460656033891185.0
btc,2021-10-03,48199.953125,1283955936706118.2
btc,2021-10-04,49112.90234375,1639544515571737.5
btc,2021-10-05,51514.8125,1848037450360495.8
btc,2021-10-06,55361.44921875,2714633724150840.5
btc,2021-10-07,53805.984375,1980483162259059.0
btc,2021-10-08,53967.84765625,1878128262234795.2
btc,2021-10-09,54968.22265625,1785984143376043.5
btc,2021-10-10,54771.578125,2164999567573604.5
btc,2021-10-11,57484.7890625,2450998018847375.0
btc,2021-10-12,56041.05859375,2302377342512410.0
btc,2021-10-13,57401.09765625,2392721864724794.0
btc,2021-10-14,57321.5234375,2098872942968779.2
btc,2021-10-15,61593.94921875,3189339728993515.0
btc,2021-10-16,60892.1796875,2085615868789540.2
btc,2021-10-17,61553.6171875,1787047235818906.2
btc,2021-10-18,62026.078125,2360437266354737.0
btc,2021-10-19,64261.9921875,2600759703405430.5
btc,2021-10-20,65992.8359375,2691778853784901.0
btc,2021-10-21,62210.171875,2855952120886060.5
btc,2021-10-22,60692.265625,2332651560833537.0
btc,2021-10-23,61393.6171875,1650416740236742.2
btc,2021-10-24,60930.8359375,1664397918552723.8
btc,2021-10-25,63039.82421875,1958326567517565.2
btc,2021-10-26,60363.79296875,2105426657657823.8
btc,2021-10-27,58482.38671875,2553170053866630.5
btc,2021-10-28,60622.13671875,2743581088091484.0
btc,2021-10-29,62227.96484375,2293528742847126.5
btc,2021-10-30,61888.83203125,1990217261476872.0
btc,2021-10-31,61318.95703125,1976996752959653.8
btc,2021-11-01,61004.40625,2205344231884589.5
btc,2021-11-02,63226.40234375,2386585869332228.5
btc,2021-11-03,62970.046875,2274776036468519.5
btc,2021-11-04,61452.23046875,2004316540693717.5
btc,2021-11-05,61125.67578125,1870757569366137.2
btc,2021-11-06,61527.48046875,1790137997022143.5
btc,2021-11-07,63326.98828125,1565870879916102.0
btc,2021-11-08,67566.828125,2778726909569178.5
btc,2021-11-09,66971.828125,2836792141258985.0
btc,2021-11-10,64995.23046875,3167271421361212.5
btc,2021-11-11,64949.9609375,2330445727090964.0
btc,2021-11-12,64155.94140625,2315060337865121.0
btc,2021-11-13,64469.52734375,1964659125418494.5
btc,2021-11-14,65466.83984375,1644663986008119.5
btc,2021-11-15,63557.87109375,1942249954368170.5
btc,2021-11-16,60161.24609375,2818213601648524.0
btc,2021-11-17,60368.01171875,2365121683520032.0
btc,2021-11-18,56942.13671875,2356740440760389.5
btc,2021-11-19,58119.578125,2249367612130361.2
btc,2021-11-20,59697.1953125,1828182720828242.0
btc,2021-11-21,58730.4765625,1534242527297149.2
btc,2021-11-22,56289.2890625,1972158386672240.0
btc,2021-11-23,57569.07421875,2158023026811039.2
btc,2021-11-24,56280.42578125,2061865297622342.0
btc,2021-11-25,57274.6796875,1963606049005245.5
btc,2021-11-26,53569.765625,2239791982804855.8
btc,2021-11-27,54815.078125,1675195803159919.0
btc,2021-11-28,57248.45703125,1609648360461253.8
btc,2021-11-29,57806.56640625,1871247132665231.5
btc,2021-11-30,57005.42578125,2092589066030392.2
btc,2021-12-01,57229.828125,2109388182417291.5
btc,2021-12-02,56477.81640625,1828749926688032.0
btc,2021-12-03,53598.24609375,2132627807512818.2
btc,2021-12-04,49200.703125,3020218493279270.5
btc,2021-12-05,49368.84765625,1836432326203951.0
btc,2021-12-06,50582.625,1907334620374082.5
btc,2021-12-07,50700.0859375,1707417407097676.2
btc,2021-12-08,50504.796875,1438361435581280.0
btc,2021-12-09,47672.12109375,1411265319517854.8
btc,2021-12-10,47243.3046875,1462936414933331.5
btc,2021-12-11,49362.5078125,1272361547770091.0
btc,2021-12-12,50098.3359375,1099118594070629.8
btc,2021-12-13,46737.48046875,1503391811174398.0
btc,2021-12-14,46612.6328125,1614597232261484.0
btc,2021-12-15,48896.72265625,1786775654494686.5
btc,2021-12-16,47665.42578125,1299748025156150.5
btc,2021-12-17,46202.14453125,1520176471122478.2
btc,2021-12-18,46848.77734375,1222673103285828.2
btc,2021-12-19,46707.015625,1174870786717818.5
btc,2021-12-20,46880.27734375,1451502558897563.5
btc,2021-12-21,48936.61328125,1324019413837860.8
btc,2021-12-22,48628.51171875,1188868860484592.0
btc,2021-12-23,50784.5390625,1433336640270964.5
btc,2021-12-24,50822.1953125,1238430794609273.0
btc,2021-12-25,50429.859375,959713049407735.2
btc,2021-12-26,50809.515625,1065189633751924.0
btc,2021-12-27,50640.41796875,1231795036001511.0
btc,2021-12-28,47588.85546875,1590913373750928.2
btc,2021-12-29,46444.7109375,1395627629352578.0
btc,2021-12-30,47178.125,1259018609058581.2
btc,2021-12-31,46306.4453125,1712142492215547.0
btc,2022-01-01,47686.8125,1172269032169684.8
btc,2022-01-02,47345.21875,1323373174608553.5
btc,2022-01-03,46458.1171875,1536445586023244.8
btc,2022-01-04,45897.57421875,1950402633046613.2
btc,2022-01-05,43569.00390625,1605565060171321.2
btc,2022-01-06,43160.9296875,1303807448198133.8
btc,2022-01-07,41557.90234375,3499034392991207.0
btc,2022-01-08,41733.94140625,1171319650322192.2
btc,2022-01-09,41911.6015625,892481753317990.8
btc,2022-01-10,41821.26171875,1342639502594306.5
btc,2022-01-11,42735.85546875,1125134598222394.9
btc,2022-01-12,43949.1015625,1472292207780384.0
btc,2022-01-13,42591.5703125,2031240333127938.5
btc,2022-01-14,43099.69921875,1016178994856033.9
btc,2022-01-15,43177.3984375,793227025296833.5
btc,2022-01-16,43113.87890625,771828878657169.1
btc,2022-01-17,42250.55078125,916452651970612.5
btc,2022-01-18,42375.6328125,949943426884339.0
btc,2022-01-19,41744.328125,963940958674583.5
btc,2022-01-20,40680.41796875,829149659732448.4
btc,2022-01-21,36457.31640625,1568101802737270.5
btc,2022-01-22,35030.25,1391204849333501.2
btc,2022-01-23,36276.8046875,943849031938499.1
btc,2022-01-24,36654.328125,1534227698430540.2
btc,2022-01-25,36954.00390625,976627421491791.6
btc,2022-01-26,36852.12109375,1154377879962011.2
btc,2022-01-27,37138.234375,929994371232168.1
btc,2022-01-28,37784.33203125,840279356467729.1
btc,2022-01-29,38138.1796875,655754843694121.2
btc,2022-01-30,37917.6015625,555248235360758.9
btc,2022-01-31,38483.125,797937224325903.1
btc,2022-02-01,38743.2734375,786042915844512.5
btc,2022-02-02,36952.984375,707841415189613.4
btc,2022-02-03,37154.6015625,690761066777560.5
btc,2022-02-04,41500.875,1220632483552443.0
btc,2022-02-05,41441.1640625,814436824290897.1
btc,2022-02-06,42412.43359375,684625631242123.9
btc,2022-02-07,43840.28515625,1255667131200069.0
btc,2022-02-08,44118.4453125,1459411649928232.5
btc,2022-02-09,44338.796875,1030694675173842.2
btc,2022-02-10,43565.11328125,1400271985605840.8
btc,2022-02-11,42407.9375,1143102807837786.8
btc,2022-02-12,42244.46875,766838084935131.0
btc,2022-02-13,42197.515625,622058432797790.9
btc,2022-02-14,42586.91796875,886991086602968.8
btc,2022-02-15,44575.203125,1012822567535319.8
btc,2022-02-16,43961.859375,870117196770019.8
btc,2022-02-17,40538.01171875,1063987524691473.9
btc,2022-02-18,40030.9765625,933122372070518.5
btc,2022-02-19,40122.15625,551140320916452.1
btc,2022-02-20,38431.37890625,704853642985858.2
btc,2022-02-21,37075.28125,1085579168849137.0
btc,2022-02-22,38286.02734375,976031455207032.6
btc,2022-02-23,37296.5703125,814895518848454.1
btc,2022-02-24,38332.609375,1778012166958276.5
btc,2022-02-25,39214.21875,1040964932270842.0
btc,2022-02-26,39105.1484375,683071297054611.0
btc,2022-02-27,37709.78515625,884299274135165.9
btc,2022-02-28,43193.234375,1541567144041127.5
btc,2022-03-01,44354.63671875,1440596359264947.8
btc,2022-03-02,43924.1171875,1281842459056131.2
btc,2022-03-03,42451.7890625,1059927039996395.2
btc,2022-03-04,39137.60546875,1116058580549714.6
btc,2022-03-05,39400.5859375,668861094356630.9
btc,2022-03-06,38419.984375,758611424315622.8
btc,2022-03-07,38062.0390625,1086524429094916.6
btc,2022-03-08,38737.26953125,998514461704577.0
btc,2022-03-09,41982.92578125,1355381857283314.0
btc,2022-03-10,39437.4609375,1225639963053159.8
btc,2022-03-11,38794.97265625,1022825204674701.4
btc,2022-03-12,38904.01171875,568638567646459.1
btc,2022-03-13,37849.6640625,654827398014372.4
btc,2022-03-14,39666.75390625,964781098298356.4
btc,2022-03-15,39338.78515625,941534518075753.0
btc,2022-03-16,41143.9296875,1629995614239228.2
btc,2022-03-17,40951.37890625,901323513934857.1
btc,2022-03-18,41801.15625,1438861214510064.2
btc,2022-03-19,42190.65234375,829672984203601.2
btc,2022-03-20,41247.82421875,830234006623508.2
btc,2022-03-21,41077.99609375,1011157190331672.1
btc,2022-03-22,42358.80859375,1355678944104490.2
btc,2022-03-23,42892.95703125,1082744472400907.0
btc,2022-03-24,43960.93359375,1364678922655944.2
btc,2022-03-25,44348.73046875,1355936402885103.0
btc,2022-03-26,44500.828125,754309328873870.9
btc,2022-03-27,46820.4921875,1318506717221950.0
btc,2022-03-28,47128.00390625,1713676758570732.8
btc,2022-03-29,47465.73046875,1490284343280576.8
btc,2022-03-30,47062.6640625,1380530726551962.5
btc,2022-03-31,45538.67578125,1517686897603377.0
btc,2022-04-01,46281.64453125,1766229937263472.5
btc,2022-04-02,45868.94921875,1345638749335662.0
btc,2022-04-03,46453.56640625,1180589407050976.2
btc,2022-04-04,46622.67578125,1515226960228649.5
btc,2022-04-05,45555.9921875,1350307126762360.8
btc,2022-04-06,43206.73828125,1702060141821812.0
btc,2022-04-07,43503.84765625,1135536261530958.8
btc,2022-04-08,42287.6640625,1150900870348019.2
btc,2022-04-09,42782.13671875,686686343365424.2
btc,2022-04-10,42207.671875,745154312490255.6
btc,2022-04-11,39521.90234375,1341765113203542.0
btc,2022-04-12,40127.18359375,1243601644614318.0
btc,2022-04-13,41166.73046875,1139952265302870.0
btc,2022-04-14,39935.515625,972110400136522.4
btc,2022-04-15,40553.46484375,882315884889825.4
btc,2022-04-16,40424.484375,680471437171198.9
btc,2022-04-17,39716.953125,758102626796315.1
btc,2022-04-18,40826.21484375,1376055004619182.8
btc,2022-04-19,41502.75,1050152655518504.2
btc,2022-04-20,41374.37890625,1151015872071210.0
btc,2022-04-21,40527.36328125,1433565764500222.5
btc,2022-04-22,39740.3203125,1113194595949319.9
btc,2022-04-23,39486.73046875,637237695358223.2
btc,2022-04-24,39469.29296875,709042094260598.5
btc,2022-04-25,40458.30859375,1434074305731978.0
btc,2022-04-26,38117.4609375,1317685877341863.8
btc,2022-04-27,39241.12109375,1215729768442651.5
btc,2022-04-28,39773.828125,1348480131771737.0
btc,2022-04-29,38609.82421875,1192386994746486.8
btc,2022-04-30,37714.875,901223856400448.6
btc,2022-05-01,38469.09375,1038771710180350.2
btc,2022-05-02,38529.328125,1268487292773400.0
btc,2022-05-03,37750.453125,1031604489982157.5
btc,2022-05-04,39698.37109375,1459089988773811.2
btc,2022-05-05,36575.140625,1576617386611569.5
btc,2022-05-06,36040.921875,1362187455501557.8
btc,2022-05-07,35501.953125,865391931585668.0
btc,2022-05-08,34059.265625,1252122209595697.2
btc,2022-05-09,30296.953125,1919478461044590.8
btc,2022-05-10,31022.90625,1855512249934902.0
btc,2022-05-11,28936.35546875,2036796952988239.5
btc,2022-05-12,29047.751953125,1945884888749967.0
btc,2022-05-13,29283.103515625,1254521084542753.2
btc,2022-05-14,30101.265625,860290216858222.2
btc,2022-05-15,31305.11328125,808779249158066.8
btc,2022-05-16,29862.91796875,973946139293056.2
btc,2022-05-17,30425.857421875,885437282716827.2
btc,2022-05-18,28720.271484375,898521399583196.2
btc,2022-05-19,30314.333984375,1023819573593822.0
btc,2022-05-20,29200.740234375,897904733816014.2
btc,2022-05-21,29432.2265625,508437017719981.6
btc,2022-05-22,30323.72265625,655948585185202.0
btc,2022-05-23,29098.91015625,916134215562522.6
btc,2022-05-24,29655.5859375,789328088304602.9
btc,2022-05-25,29562.361328125,813705874274265.4
btc,2022-05-26,29267.224609375,1076282439935217.4
btc,2022-05-27,28627.57421875,1047254084621609.1
btc,2022-05-28,28814.900390625,1023493091440781.6
btc,2022-05-29,29445.95703125,532791801727732.4
btc,2022-05-30,31726.390625,1246148957577046.8
btc,2022-05-31,31792.310546875,1066257207662633.5
btc,2022-06-01,29799.080078125,1225809515023582.0
btc,2022-06-02,30467.48828125,886103086270524.6
btc,2022-06-03,29704.390625,777528686337431.5
btc,2022-06-04,29832.9140625,494879445226884.8
btc,2022-06-05,29906.662109375,516311169911367.3
btc,2022-06-06,31370.671875,1002209420942662.0
btc,2022-06-07,31155.478515625,1270239205733169.2
btc,2022-06-08,30214.35546875,913744323965846.2
btc,2022-06-09,30111.998046875,653189603731331.2
btc,2022-06-10,29083.8046875,868659853819758.9
btc,2022-06-11,28360.810546875,772734935715806.0
btc,2022-06-12,26762.6484375,914298253685934.4
btc,2022-06-13,22487.388671875,1533742369859115.0
btc,2022-06-14,22206.79296875,1130627224697969.8
btc,2022-06-15,22572.83984375,1239519939848471.5
btc,2022-06-16,20381.650390625,635580889569589.6
btc,2022-06-17,20471.482421875,555440890086754.06
btc,2022-06-18,19017.642578125,798920453210025.5
btc,2022-06-19,20553.271484375,726145902299017.4
btc,2022-06-20,20599.537109375,634845981522638.5
btc,2022-06-21,20710.59765625,599990420156950.2
btc,2022-06-22,19987.029296875,571125234396938.6
btc,2022-06-23,21085.876953125,552198994626358.7
btc,2022-06-24,21231.65625,529895110140410.44
btc,2022-06-25,21502.337890625,395052535358519.25
btc,2022-06-26,21027.294921875,379062630647342.94
btc,2022-06-27,20735.478515625,434733732897629.8
btc,2022-06-28,20280.634765625,433631105328609.94
btc,2022-06-29,20104.0234375,473504843571463.44
btc,2022-06-30,19784.7265625,519690159428138.56
btc,2022-07-01,19269.3671875,592871240742962.2
btc,2022-07-02,19242.255859375,348292888556906.06
btc,2022-07-03,19297.076171875,316294939630899.5
btc,2022-07-04,20231.26171875,436886777307766.5
btc,2022-07-05,20190.115234375,539389972277460.2
btc,2022-07-06,20548.24609375,505465148958287.1
btc,2022-07-07,21637.587890625,558573736795569.1
btc,2022-07-08,21731.1171875,1084379150895582.0
btc,2022-07-09,21592.20703125,640017369349687.9
btc,2022-07-10,20860.44921875,598461406764271.4
btc,2022-07-11,19970.556640625,482293916038961.2
btc,2022-07-12,19323.9140625,498754473562049.2
btc,2022-07-13,20212.07421875,667856054501017.1
btc,2022-07-14,20569.919921875,640932855226066.5
btc,2022-07-15,20836.328125,539777068447038.7
btc,2022-07-16,21190.31640625,514987286053196.75
btc,2022-07-17,20779.34375,476424680914623.0
btc,2022-07-18,22485.689453125,898853643538666.5
btc,2022-07-19,23389.43359375,1140590470167240.0
btc,2022-07-20,23231.732421875,997397493507467.1
btc,2022-07-21,23164.62890625,779049917447224.9
btc,2022-07-22,22714.978515625,713739961426405.4
btc,2022-07-23,22465.478515625,539661213137828.0
btc,2022-07-24,22609.1640625,532796149519600.1
btc,2022-07-25,21361.701171875,759933150075489.4
btc,2022-07-26,21239.75390625,607981028326868.5
btc,2022-07-27,22930.548828125,728250273700542.5
btc,2022-07-28,23843.88671875,958819580241982.5
btc,2022-07-29,23804.6328125,854282802854013.9
btc,2022-07-30,23656.20703125,665880079689276.1
btc,2022-07-31,23336.896484375,549667735912165.9
btc,2022-08-01,23314.19921875,602652445850446.6
btc,2022-08-02,22978.1171875,652331529840544.4
btc,2022-08-03,22846.5078125,600592880504546.9
btc,2022-08-04,22630.95703125,568494840517366.1
btc,2022-08-05,23289.314453125,672624490761442.5
btc,2022-08-06,22961.279296875,366881287897538.8
btc,2022-08-07,23175.890625,368191134167953.94
btc,2022-08-08,23809.486328125,680369044353369.2
btc,2022-08-09,23164.318359375,545652179172964.25
btc,2022-08-10,23947.642578125,786379078062039.8
btc,2022-08-11,23957.529296875,889472066571499.8
btc,2022-08-12,24402.818359375,665362479223459.4
btc,2022-08-13,24424.068359375,561444517163161.25
btc,2022-08-14,24319.333984375,559202013605369.06
btc,2022-08-15,24136.97265625,847774999762595.8
btc,2022-08-16,23883.291015625,662849351039592.4
btc,2022-08-17,23335.998046875,721820295688209.6
btc,2022-08-18,23212.73828125,551247128785682.7
btc,2022-08-19,20877.552734375,845741524452128.5
btc,2022-08-20,21166.060546875,584091643217642.6
btc,2022-08-21,21534.12109375,497487892052157.8
btc,2022-08-22,21398.908203125,677628500036813.9
btc,2022-08-23,21528.087890625,686278427828963.0
btc,2022-08-24,21395.01953125,683833035071121.1
btc,2022-08-25,21600.904296875,670247538346791.4
btc,2022-08-26,20260.01953125,857541583261748.6
btc,2022-08-27,20041.73828125,603591616057721.0
btc,2022-08-28,19616.814453125,477999202178088.1
btc,2022-08-29,20297.994140625,662482970837817.8
btc,2022-08-30,19796.80859375,682660483191871.9
btc,2022-08-31,20049.763671875,666158067026612.6
btc,2022-09-01,20127.140625,607477982486380.8
btc,2022-09-02,19969.771484375,581599603303342.5
btc,2022-09-03,19832.087890625,468296111861074.7
btc,2022-09-04,19986.712890625,504581788514963.75
btc,2022-09-05,19812.37109375,570862962510231.1
btc,2022-09-06,18837.66796875,817629743229207.5
btc,2022-09-07,19290.32421875,679786340504868.2
btc,2022-09-08,19329.833984375,622313912054138.1
btc,2022-09-09,21381.15234375,1036334365853833.2
btc,2022-09-10,21680.5390625,800309758034292.5
btc,2022-09-11,21769.255859375,750907665883537.5
btc,2022-09-12,22370.44921875,1123266986358889.8
btc,2022-09-13,20296.70703125,1036981425976161.1
btc,2022-09-14,20241.08984375,766578264170969.5
btc,2022-09-15,19701.2109375,716907591427716.9
btc,2022-09-16,19772.583984375,595616710434645.9
btc,2022-09-17,20127.576171875,502332937688367.0
btc,2022-09-18,19419.505859375,606952366720379.5
btc,2022-09-19,19544.12890625,785224518350200.5
btc,2022-09-20,18890.7890625,695017566207974.0
btc,2022-09-21,18547.400390625,859927850482772.0
btc,2022-09-22,19413.55078125,798591319557116.0
btc,2022-09-23,19297.638671875,750602460000543.6
btc,2022-09-24,18937.01171875,495196099113546.9
btc,2022-09-25,18802.09765625,439216364084514.6
btc,2022-09-26,19222.671875,848657863800133.9
btc,2022-09-27,19110.546875,1119332242375131.6
btc,2022-09-28,19426.720703125,1031001297857529.4
btc,2022-09-29,19573.05078125,803235800082787.0
btc,2022-09-30,19431.7890625,854517744758827.1
btc,2022-10-01,19312.095703125,361513503001293.56
btc,2022-10-02,19044.107421875,395469083965245.4
btc,2022-10-03,19623.580078125,598219530287370.1
btc,2022-10-04,20336.84375,729833979229550.5
btc,2022-10-05,20160.716796875,669815432640777.6
btc,2022-10-06,19955.443359375,692681635366888.0
btc,2022-10-07,19546.849609375,571301938414101.4
btc,2022-10-08,19416.568359375,319158350574029.8
btc,2022-10-09,19446.42578125,327424576187959.44
btc,2022-10-10,19141.484375,524955644912540.1
btc,2022-10-11,19051.41796875,546995413991931.0
btc,2022-10-12,19157.4453125,477981590992112.8
btc,2022-10-13,19382.904296875,857108926820656.6
btc,2022-10-14,19185.65625,737733698166597.1
btc,2022-10-15,19067.634765625,308747633163151.6
btc,2022-10-16,19268.09375,346612132473135.94
btc,2022-10-17,19550.7578125,537109230154968.8
btc,2022-10-18,19334.416015625,591246680421843.8
btc,2022-10-19,19139.53515625,429211486400686.2
btc,2022-10-20,19053.740234375,466701825906106.06
btc,2022-10-21,19172.46875,622324682258139.2
btc,2022-10-22,19208.189453125,309337152938721.7
btc,2022-10-23,19567.0078125,432994291634150.75
btc,2022-10-24,19345.572265625,584279535349074.4
btc,2022-10-25,20095.857421875,959808794842691.2
btc,2022-10-26,20770.44140625,1223294889694156.8
btc,2022-10-27,20285.8359375,1006686847995296.6
btc,2022-10-28,20595.3515625,906086641058762.1
btc,2022-10-29,20818.4765625,840438581299792.4
btc,2022-10-30,20635.603515625,649739743049577.2
btc,2022-10-31,20495.7734375,936010549078227.2
btc,2022-11-01,20485.2734375,815709313302822.5
btc,2022-11-02,20159.50390625,1119904177693200.5
btc,2022-11-03,20209.98828125,873652534530673.9
btc,2022-11-04,21147.23046875,1354960744720169.8
btc,2022-11-05,21282.69140625,805465752208592.6
btc,2022-11-06,20926.486328125,734157499812868.8
btc,2022-11-07,20602.81640625,1102474264360280.2
btc,2022-11-08,18541.271484375,2206271609414542.0
btc,2022-11-09,15880.7802734375,1634214101659660.0
btc,2022-11-10,17586.771484375,1463259550779361.0
btc,2022-11-11,17034.29296875,951733483894235.0
btc,2022-11-12,16799.185546875,499233146566040.4
btc,2022-11-13,16353.365234375,444961718480942.4
btc,2022-11-14,16618.19921875,824765266346355.4
btc,2022-11-15,16884.61328125,617967326261743.6
btc,2022-11-16,16669.439453125,565519284686341.2
btc,2022-11-17,16687.517578125,465062992625379.3
btc,2022-11-18,16697.77734375,448539345292219.8
btc,2022-11-19,16711.546875,269159908865784.2
btc,2022-11-20,16291.83203125,347233985016813.56
btc,2022-11-21,15787.2841796875,590909924572163.8
btc,2022-11-22,16189.76953125,497460276050584.25
btc,2022-11-23,16610.70703125,547470227136113.9
btc,2022-11-24,16604.46484375,433858683141791.44
btc,2022-11-25,16521.841796875,308599190277007.06
btc,2022-11-26,16464.28125,296357206792960.9
btc,2022-11-27,16444.626953125,336192284448053.4
btc,2022-11-28,16217.322265625,449917579578193.3
btc,2022-11-29,16444.982421875,387800402999445.1
btc,2022-11-30,17168.56640625,506877485115242.94
btc,2022-12-01,16967.1328125,388469171823261.1
btc,2022-12-02,17088.66015625,333907380468638.75
btc,2022-12-03,16908.236328125,274214001227992.12
btc,2022-12-04,17130.486328125,288212224055569.25
btc,2022-12-05,16974.826171875,376995388443227.7
btc,2022-12-06,17089.50390625,339908906020034.75
btc,2022-12-07,16848.126953125,331493710999944.8
btc,2022-12-08,17233.474609375,353227700648714.9
btc,2022-12-09,17133.15234375,348290025837382.2
btc,2022-12-10,17128.724609375,217650969018372.8
btc,2022-12-11,17104.193359375,241553745489755.28
btc,2022-12-12,17206.4375,337548687245082.7
btc,2022-12-13,17781.318359375,473600820360509.94
btc,2022-12-14,17815.650390625,454913394775412.3
btc,2022-12-15,17364.865234375,364044820154481.56
btc,2022-12-16,16647.484375,400065834667710.0
btc,2022-12-17,16795.091796875,242917184462487.84
btc,2022-12-18,16757.9765625,183070079989520.75
btc,2022-12-19,16439.6796875,283108953816633.6
btc,2022-12-20,16906.3046875,384146688512002.4
btc,2022-12-21,16817.53515625,250294451522824.25
btc,2022-12-22,16830.341796875,276717294109788.56
btc,2022-12-23,16796.953125,257484949223454.12
btc,2022-12-24,16847.755859375,164175251855048.56
btc,2022-12-25,16841.986328125,196316591551226.53
btc,2022-12-26,16919.8046875,201125004372233.9
btc,2022-12-27,16717.173828125,263271753401537.34
btc,2022-12-28,16552.572265625,281488308589345.0
btc,2022-12-29,16642.341796875,240851922691062.6
btc,2022-12-30,16602.5859375,264465296125712.56
btc,2022-12-31,16547.49609375,185980393977587.9
btc,2023-01-01,16625.080078125,153688253533651.75
btc,2023-01-02,16688.470703125,201893367448780.9
btc,2023-01-03,16679.857421875,231901378897794.94
btc,2023-01-04,16863.23828125,310650247194911.94
btc,2023-01-05,16836.736328125,230541365580416.97
btc,2023-01-06,16951.96875,244339963274209.97
btc,2023-01-07,16955.078125,130804480151355.47
btc,2023-01-08,17091.14453125,166960449779083.44
btc,2023-01-09,17196.5546875,320281306056466.4
btc,2023-01-10,17446.29296875,275796912653555.47
btc,2023-01-11,17934.896484375,329505007811731.6
btc,2023-01-12,18869.587890625,659894749441161.2
btc,2023-01-13,19909.57421875,581857897737865.6
btc,2023-01-14,20976.298828125,817399895257683.1
btc,2023-01-15,20880.798828125,402966165608553.06
btc,2023-01-16,21169.6328125,567187261169591.0
btc,2023-01-17,21161.51953125,529037636195888.06
btc,2023-01-18,20688.78125,620779820542441.8
btc,2023-01-19,21086.79296875,446045731979090.44
btc,2023-01-20,22676.552734375,653065541620207.0
btc,2023-01-21,22777.625,738958052201351.1
btc,2023-01-22,22720.416015625,562248190028933.94
btc,2023-01-23,22934.431640625,608191324090671.2
btc,2023-01-24,22636.46875,597717535445168.9
btc,2023-01-25,23117.859375,709379992448968.5
btc,2023-01-26,23032.77734375,607094244365964.5
btc,2023-01-27,23078.728515625,585815112079627.1
btc,2023-01-28,23031.08984375,338854775361408.06
btc,2023-01-29,23774.56640625,651986273843327.5
btc,2023-01-30,22840.138671875,621379575424067.9
btc,2023-01-31,23139.283203125,528450985223881.1
btc,2023-02-01,23723.76953125,633027403920354.0
btc,2023-02-02,23471.87109375,752671008865721.5
btc,2023-02-03,23449.322265625,635079542739336.6
btc,2023-02-04,23331.84765625,364893730939229.4
btc,2023-02-05,22955.666015625,449110678202361.56
btc,2023-02-06,22760.109375,542259754756010.5
btc,2023-02-07,23264.291015625,632508717575817.0
